InstanceID,Actual,Predicted,Prob_Cured,Prob_Died,Is_Correct,Stage_Used
11589,0,0,0.9985,0.0015,1,Stage1_NB
11590,0,0,0.8746,0.1254,1,Stage1_NB
11591,0,0,0.9985,0.0015,1,Stage1_NB
11592,0,0,0.9928,0.0072,1,Stage1_NB
11593,0,0,0.8833,0.1167,1,Stage1_NB
11594,0,0,0.9725,0.0275,1,Stage1_NB
11595,0,0,0.8516,0.1484,1,Stage1_NB
11596,0,0,0.9985,0.0015,1,Stage1_NB
11597,0,0,0.9971,0.0029,1,Stage1_NB
11598,0,0,0.9942,0.0058,1,Stage1_NB
11599,0,0,0.9269,0.0731,1,Stage1_NB
11600,0,0,0.9964,0.0036,1,Stage1_NB
11601,0,0,0.7942,0.2058,1,Stage1_NB
11602,0,0,0.9971,0.0029,1,Stage1_NB
11603,0,0,0.7530,0.2470,1,Stage1_NB
11604,0,0,0.9981,0.0019,1,Stage1_NB
11605,0,0,0.9345,0.0655,1,Stage1_NB
11606,0,0,0.7942,0.2058,1,Stage1_NB
11607,0,0,0.8550,0.1450,1,Stage2_RF
11608,0,0,0.9964,0.0036,1,Stage1_NB
11609,0,0,0.9981,0.0019,1,Stage1_NB
11610,0,0,0.9245,0.0755,1,Stage1_NB
11611,0,0,0.9971,0.0029,1,Stage1_NB
11612,0,0,0.9971,0.0029,1,Stage1_NB
11613,0,0,0.9725,0.0275,1,Stage1_NB
11614,0,0,0.9478,0.0522,1,Stage1_NB
11615,0,0,0.9891,0.0109,1,Stage1_NB
11616,0,1,0.4208,0.5792,0,Stage2_RF
11617,0,0,0.9891,0.0109,1,Stage1_NB
11618,0,0,0.9985,0.0015,1,Stage1_NB
11619,0,0,0.9725,0.0275,1,Stage1_NB
11620,0,0,0.8362,0.1638,1,Stage1_NB
11621,0,0,0.9985,0.0015,1,Stage1_NB
11622,0,0,0.8853,0.1147,1,Stage1_NB
11623,0,0,0.9985,0.0015,1,Stage1_NB
11624,0,0,0.7530,0.2470,1,Stage1_NB
11625,0,0,0.9702,0.0298,1,Stage1_NB
11626,0,0,0.9891,0.0109,1,Stage1_NB
11627,0,0,0.5908,0.4092,1,Stage1_NB
11628,0,0,0.9985,0.0015,1,Stage1_NB
11629,0,0,0.9891,0.0109,1,Stage1_NB
11630,0,0,0.9641,0.0359,1,Stage1_NB
11631,0,0,0.8746,0.1254,1,Stage1_NB
11632,0,0,0.8833,0.1167,1,Stage1_NB
11633,0,0,0.9985,0.0015,1,Stage1_NB
11634,0,0,0.9985,0.0015,1,Stage1_NB
11635,0,0,0.9891,0.0109,1,Stage1_NB
11636,0,0,0.9852,0.0148,1,Stage1_NB
11637,0,0,0.9985,0.0015,1,Stage1_NB
11638,0,0,0.7942,0.2058,1,Stage1_NB
11639,0,0,0.9725,0.0275,1,Stage1_NB
11640,0,0,0.9852,0.0148,1,Stage1_NB
11641,0,0,0.9971,0.0029,1,Stage1_NB
11642,0,0,0.9985,0.0015,1,Stage1_NB
11643,0,0,0.9891,0.0109,1,Stage1_NB
11644,0,0,0.9891,0.0109,1,Stage1_NB
11645,0,0,0.9985,0.0015,1,Stage1_NB
11646,0,0,0.9971,0.0029,1,Stage1_NB
11647,0,0,0.9981,0.0019,1,Stage1_NB
11648,0,1,0.2015,0.7985,0,Stage2_RF
11649,0,0,0.9971,0.0029,1,Stage1_NB
11650,0,0,0.9971,0.0029,1,Stage1_NB
11651,0,0,0.9985,0.0015,1,Stage1_NB
11652,0,1,0.4881,0.5119,0,Stage2_RF
11653,0,0,0.9641,0.0359,1,Stage1_NB
11654,0,0,0.8284,0.1716,1,Stage1_NB
11655,0,0,0.9985,0.0015,1,Stage1_NB
11656,0,0,0.9510,0.0490,1,Stage1_NB
11657,0,0,0.9725,0.0275,1,Stage1_NB
11658,0,0,0.9971,0.0029,1,Stage1_NB
11659,0,0,0.9981,0.0019,1,Stage1_NB
11660,0,0,0.7942,0.2058,1,Stage1_NB
11661,0,0,0.9971,0.0029,1,Stage1_NB
11662,0,0,0.9942,0.0058,1,Stage1_NB
11663,0,0,0.9981,0.0019,1,Stage1_NB
11664,0,0,0.9942,0.0058,1,Stage1_NB
11665,0,0,0.7306,0.2694,1,Stage1_NB
11666,0,0,0.9981,0.0019,1,Stage1_NB
11667,0,0,0.9985,0.0015,1,Stage1_NB
11668,0,0,0.9345,0.0655,1,Stage1_NB
11669,0,0,0.6615,0.3385,1,Stage2_RF
11670,0,0,0.7302,0.2698,1,Stage1_NB
11671,0,0,0.9453,0.0547,1,Stage1_NB
11672,0,0,0.8550,0.1450,1,Stage2_RF
11673,0,0,0.9985,0.0015,1,Stage1_NB
11674,0,0,0.9852,0.0148,1,Stage1_NB
11675,0,0,0.9985,0.0015,1,Stage1_NB
11676,0,0,0.9985,0.0015,1,Stage1_NB
11677,0,0,0.9359,0.0641,1,Stage1_NB
11678,0,0,0.7310,0.2690,1,Stage1_NB
11679,0,0,0.9971,0.0029,1,Stage1_NB
11680,0,0,0.9942,0.0058,1,Stage1_NB
11681,0,0,0.9971,0.0029,1,Stage1_NB
11682,0,0,0.9852,0.0148,1,Stage1_NB
11683,0,0,0.9971,0.0029,1,Stage1_NB
11684,0,0,0.8707,0.1293,1,Stage1_NB
11685,0,0,0.9985,0.0015,1,Stage1_NB
11686,0,0,0.9971,0.0029,1,Stage1_NB
11687,0,0,0.9985,0.0015,1,Stage1_NB
11688,0,0,0.9985,0.0015,1,Stage1_NB
11689,0,1,0.3927,0.6073,0,Stage2_RF
11690,0,1,0.3114,0.6886,0,Stage2_RF
11691,0,1,0.3813,0.6187,0,Stage2_RF
11692,0,0,0.8574,0.1426,1,Stage1_NB
11693,0,0,0.9891,0.0109,1,Stage1_NB
11694,0,0,0.9971,0.0029,1,Stage1_NB
11695,0,0,0.9971,0.0029,1,Stage1_NB
11696,0,0,0.9725,0.0275,1,Stage1_NB
11697,0,0,0.8853,0.1147,1,Stage1_NB
11698,0,0,0.9971,0.0029,1,Stage1_NB
11699,0,0,0.9971,0.0029,1,Stage1_NB
11700,0,0,0.7530,0.2470,1,Stage1_NB
11701,0,0,0.9985,0.0015,1,Stage1_NB
11702,0,0,0.9356,0.0644,1,Stage1_NB
11703,0,0,0.9985,0.0015,1,Stage1_NB
11704,0,0,0.9971,0.0029,1,Stage1_NB
11705,0,0,0.9269,0.0731,1,Stage1_NB
11706,0,0,0.9702,0.0298,1,Stage1_NB
11707,0,0,0.9725,0.0275,1,Stage1_NB
11708,0,0,0.9971,0.0029,1,Stage1_NB
11709,0,0,0.9971,0.0029,1,Stage1_NB
11710,0,0,0.9985,0.0015,1,Stage1_NB
11711,0,1,0.4671,0.5329,0,Stage2_RF
11712,0,0,0.7875,0.2125,1,Stage1_NB
11713,0,0,0.9971,0.0029,1,Stage1_NB
11714,0,0,0.9725,0.0275,1,Stage1_NB
11715,0,0,0.9345,0.0655,1,Stage1_NB
11716,0,0,0.9985,0.0015,1,Stage1_NB
11717,0,0,0.9725,0.0275,1,Stage1_NB
11718,0,0,0.9964,0.0036,1,Stage1_NB
11719,0,0,0.9971,0.0029,1,Stage1_NB
11720,0,1,0.3114,0.6886,0,Stage2_RF
11721,0,0,0.9866,0.0134,1,Stage1_NB
11722,0,0,0.9985,0.0015,1,Stage1_NB
11723,0,0,0.9981,0.0019,1,Stage1_NB
11724,0,0,0.9942,0.0058,1,Stage1_NB
11725,0,0,0.9971,0.0029,1,Stage1_NB
11726,0,0,0.9985,0.0015,1,Stage1_NB
11727,0,0,0.9985,0.0015,1,Stage1_NB
11728,0,1,0.4160,0.5840,0,Stage2_RF
11729,0,0,0.9985,0.0015,1,Stage1_NB
11730,0,0,0.6147,0.3853,1,Stage2_RF
11731,0,0,0.6411,0.3589,1,Stage2_RF
11732,0,0,0.9985,0.0015,1,Stage1_NB
11733,0,0,0.9942,0.0058,1,Stage1_NB
11734,0,0,0.9852,0.0148,1,Stage1_NB
11735,0,0,0.5641,0.4359,1,Stage2_RF
11736,0,1,0.1830,0.8170,0,Stage2_RF
11737,0,0,0.9964,0.0036,1,Stage1_NB
11738,0,0,0.9942,0.0058,1,Stage1_NB
11739,0,0,0.9971,0.0029,1,Stage1_NB
11740,0,0,0.6722,0.3278,1,Stage1_NB
11741,0,0,0.9985,0.0015,1,Stage1_NB
11742,0,0,0.9971,0.0029,1,Stage1_NB
11743,0,0,0.9971,0.0029,1,Stage1_NB
11744,0,0,0.9985,0.0015,1,Stage1_NB
11745,0,0,0.9985,0.0015,1,Stage1_NB
11746,0,0,0.9971,0.0029,1,Stage1_NB
11747,0,0,0.9985,0.0015,1,Stage1_NB
11748,0,0,0.7806,0.2194,1,Stage2_RF
11749,0,0,0.8853,0.1147,1,Stage1_NB
11750,0,0,0.9159,0.0841,1,Stage2_RF
11751,0,0,0.9971,0.0029,1,Stage1_NB
11752,0,0,0.9891,0.0109,1,Stage1_NB
11753,0,0,0.9985,0.0015,1,Stage1_NB
11754,0,0,0.9942,0.0058,1,Stage1_NB
11755,0,0,0.9964,0.0036,1,Stage1_NB
11756,0,0,0.9852,0.0148,1,Stage1_NB
11757,0,0,0.9734,0.0266,1,Stage1_NB
11758,0,0,0.9985,0.0015,1,Stage1_NB
11759,0,0,0.9971,0.0029,1,Stage1_NB
11760,0,0,0.9942,0.0058,1,Stage1_NB
11761,0,0,0.9866,0.0134,1,Stage1_NB
11762,0,0,0.7942,0.2058,1,Stage1_NB
11763,0,0,0.8858,0.1142,1,Stage1_NB
11764,0,0,0.9971,0.0029,1,Stage1_NB
11765,0,0,0.9981,0.0019,1,Stage1_NB
11766,0,0,0.9852,0.0148,1,Stage1_NB
11767,0,0,0.9985,0.0015,1,Stage1_NB
11768,0,0,0.9971,0.0029,1,Stage1_NB
11769,0,0,0.6411,0.3589,1,Stage2_RF
11770,0,0,0.9725,0.0275,1,Stage1_NB
11771,0,0,0.9971,0.0029,1,Stage1_NB
11772,0,0,0.9971,0.0029,1,Stage1_NB
11773,0,0,0.9985,0.0015,1,Stage1_NB
11774,0,0,0.9942,0.0058,1,Stage1_NB
11775,0,0,0.9891,0.0109,1,Stage1_NB
11776,0,0,0.9453,0.0547,1,Stage1_NB
11777,0,0,0.9852,0.0148,1,Stage1_NB
11778,0,0,0.9345,0.0655,1,Stage1_NB
11779,0,0,0.9942,0.0058,1,Stage1_NB
11780,0,0,0.9971,0.0029,1,Stage1_NB
11781,0,0,0.9734,0.0266,1,Stage1_NB
11782,0,0,0.9985,0.0015,1,Stage1_NB
11783,0,0,0.9725,0.0275,1,Stage1_NB
11784,0,0,0.9891,0.0109,1,Stage1_NB
11785,0,0,0.8833,0.1167,1,Stage1_NB
11786,0,0,0.6412,0.3588,1,Stage2_RF
11787,0,1,0.3114,0.6886,0,Stage2_RF
11788,0,0,0.9971,0.0029,1,Stage1_NB
11789,0,0,0.9971,0.0029,1,Stage1_NB
11790,0,0,0.9891,0.0109,1,Stage1_NB
11791,0,0,0.9510,0.0490,1,Stage1_NB
11792,0,0,0.9852,0.0148,1,Stage1_NB
11793,0,0,0.9971,0.0029,1,Stage1_NB
11794,0,0,0.9985,0.0015,1,Stage1_NB
11795,0,0,0.9734,0.0266,1,Stage1_NB
11796,0,0,0.9891,0.0109,1,Stage1_NB
11797,0,0,0.9891,0.0109,1,Stage1_NB
11798,0,0,0.9891,0.0109,1,Stage1_NB
11799,0,0,0.9985,0.0015,1,Stage1_NB
11800,0,0,0.9985,0.0015,1,Stage1_NB
11801,0,0,0.9971,0.0029,1,Stage1_NB
11802,0,0,0.9359,0.0641,1,Stage1_NB
11803,0,0,0.9971,0.0029,1,Stage1_NB
11804,0,0,0.9891,0.0109,1,Stage1_NB
11805,0,0,0.9344,0.0656,1,Stage1_NB
11806,0,1,0.1163,0.8837,0,Stage2_RF
11807,0,0,0.8704,0.1296,1,Stage1_NB
11808,0,0,0.9971,0.0029,1,Stage1_NB
11809,0,1,0.1059,0.8941,0,Stage2_RF
11810,0,0,0.9971,0.0029,1,Stage1_NB
11811,0,0,0.9891,0.0109,1,Stage1_NB
11812,0,0,0.9942,0.0058,1,Stage1_NB
11813,0,0,0.9971,0.0029,1,Stage1_NB
11814,0,0,0.9971,0.0029,1,Stage1_NB
11815,0,0,0.9891,0.0109,1,Stage1_NB
11816,0,0,0.9852,0.0148,1,Stage1_NB
11817,0,0,0.9725,0.0275,1,Stage1_NB
11818,0,0,0.9359,0.0641,1,Stage1_NB
11819,0,0,0.9971,0.0029,1,Stage1_NB
11820,0,0,0.5200,0.4800,1,Stage2_RF
11821,0,0,0.9942,0.0058,1,Stage1_NB
11822,0,0,0.9971,0.0029,1,Stage1_NB
11823,0,0,0.9971,0.0029,1,Stage1_NB
11824,0,0,0.9985,0.0015,1,Stage1_NB
11825,0,1,0.4980,0.5020,0,Stage2_RF
11826,0,0,0.9635,0.0365,1,Stage1_NB
11827,0,0,0.9971,0.0029,1,Stage1_NB
11828,0,0,0.8833,0.1167,1,Stage1_NB
11829,0,0,0.9345,0.0655,1,Stage1_NB
11830,0,0,0.9641,0.0359,1,Stage1_NB
11831,0,0,0.9971,0.0029,1,Stage1_NB
11832,0,0,0.9971,0.0029,1,Stage1_NB
11833,0,0,0.9641,0.0359,1,Stage1_NB
11834,0,0,0.9919,0.0081,1,Stage1_NB
11835,0,0,0.7563,0.2437,1,Stage1_NB
11836,0,0,0.9985,0.0015,1,Stage1_NB
11837,0,0,0.9942,0.0058,1,Stage1_NB
11838,0,0,0.9891,0.0109,1,Stage1_NB
11839,0,0,0.9725,0.0275,1,Stage1_NB
11840,0,0,0.9356,0.0644,1,Stage1_NB
11841,0,0,0.9971,0.0029,1,Stage1_NB
11842,0,0,0.9985,0.0015,1,Stage1_NB
11843,0,0,0.9971,0.0029,1,Stage1_NB
11844,0,0,0.9985,0.0015,1,Stage1_NB
11845,0,0,0.9891,0.0109,1,Stage1_NB
11846,0,0,0.7310,0.2690,1,Stage1_NB
11847,0,0,0.9985,0.0015,1,Stage1_NB
11848,0,0,0.7249,0.2751,1,Stage2_RF
11849,0,0,0.9971,0.0029,1,Stage1_NB
11850,0,0,0.9985,0.0015,1,Stage1_NB
11851,0,0,0.9985,0.0015,1,Stage1_NB
11852,0,0,0.9971,0.0029,1,Stage1_NB
11853,0,0,0.9725,0.0275,1,Stage1_NB
11854,0,0,0.7586,0.2414,1,Stage2_RF
11855,0,0,0.9985,0.0015,1,Stage1_NB
11856,0,0,0.9985,0.0015,1,Stage1_NB
11857,0,0,0.5300,0.4700,1,Stage2_RF
11858,0,0,0.9971,0.0029,1,Stage1_NB
11859,0,0,0.9981,0.0019,1,Stage1_NB
11860,0,0,0.9985,0.0015,1,Stage1_NB
11861,0,0,0.7249,0.2751,1,Stage2_RF
11862,0,0,0.9985,0.0015,1,Stage1_NB
11863,0,0,0.9942,0.0058,1,Stage1_NB
11864,0,0,0.9985,0.0015,1,Stage1_NB
11865,0,0,0.9225,0.0775,1,Stage1_NB
11866,0,0,0.9971,0.0029,1,Stage1_NB
11867,0,0,0.9971,0.0029,1,Stage1_NB
11868,0,0,0.9985,0.0015,1,Stage1_NB
11869,0,0,0.7868,0.2132,1,Stage1_NB
11870,0,0,0.9981,0.0019,1,Stage1_NB
11871,0,0,0.9971,0.0029,1,Stage1_NB
11872,0,0,0.5993,0.4007,1,Stage2_RF
11873,0,0,0.9852,0.0148,1,Stage1_NB
11874,0,0,0.9942,0.0058,1,Stage1_NB
11875,0,0,0.9964,0.0036,1,Stage1_NB
11876,0,0,0.9971,0.0029,1,Stage1_NB
11877,0,0,0.8833,0.1167,1,Stage1_NB
11878,0,0,0.9891,0.0109,1,Stage1_NB
11879,0,0,0.9971,0.0029,1,Stage1_NB
11880,0,0,0.9942,0.0058,1,Stage1_NB
11881,0,0,0.9345,0.0655,1,Stage1_NB
11882,0,0,0.9985,0.0015,1,Stage1_NB
11883,0,0,0.9985,0.0015,1,Stage1_NB
11884,0,0,0.9985,0.0015,1,Stage1_NB
11885,0,0,0.9985,0.0015,1,Stage1_NB
11886,0,0,0.6241,0.3759,1,Stage2_RF
11887,0,0,0.9942,0.0058,1,Stage1_NB
11888,0,0,0.9942,0.0058,1,Stage1_NB
11889,0,0,0.9334,0.0666,1,Stage1_NB
11890,0,0,0.9985,0.0015,1,Stage1_NB
11891,0,0,0.9725,0.0275,1,Stage1_NB
11892,0,0,0.8853,0.1147,1,Stage1_NB
11893,0,0,0.9345,0.0655,1,Stage1_NB
11894,0,0,0.9971,0.0029,1,Stage1_NB
11895,0,0,0.5933,0.4067,1,Stage2_RF
11896,0,0,0.9985,0.0015,1,Stage1_NB
11897,0,0,0.8516,0.1484,1,Stage1_NB
11898,0,0,0.9985,0.0015,1,Stage1_NB
11899,0,0,0.9942,0.0058,1,Stage1_NB
11900,0,0,0.9985,0.0015,1,Stage1_NB
11901,0,0,0.9971,0.0029,1,Stage1_NB
11902,0,0,0.9985,0.0015,1,Stage1_NB
11903,0,0,0.9985,0.0015,1,Stage1_NB
11904,0,0,0.5700,0.4300,1,Stage1_NB
11905,0,0,0.9453,0.0547,1,Stage1_NB
11906,0,0,0.9852,0.0148,1,Stage1_NB
11907,0,0,0.9942,0.0058,1,Stage1_NB
11908,0,0,0.9725,0.0275,1,Stage1_NB
11909,0,0,0.9971,0.0029,1,Stage1_NB
11910,0,0,0.9964,0.0036,1,Stage1_NB
11911,0,0,0.9942,0.0058,1,Stage1_NB
11912,0,0,0.9985,0.0015,1,Stage1_NB
11913,0,0,0.9971,0.0029,1,Stage1_NB
11914,0,0,0.9985,0.0015,1,Stage1_NB
11915,0,0,0.9985,0.0015,1,Stage1_NB
11916,0,0,0.9985,0.0015,1,Stage1_NB
11917,0,0,0.9942,0.0058,1,Stage1_NB
11918,0,0,0.9985,0.0015,1,Stage1_NB
11919,0,0,0.9971,0.0029,1,Stage1_NB
11920,0,0,0.5898,0.4102,1,Stage1_NB
11921,0,0,0.8707,0.1293,1,Stage1_NB
11922,0,0,0.5216,0.4784,1,Stage1_NB
11923,0,0,0.9891,0.0109,1,Stage1_NB
11924,0,1,0.4400,0.5600,0,Stage2_RF
11925,0,0,0.9852,0.0148,1,Stage1_NB
11926,0,0,0.9944,0.0056,1,Stage1_NB
11927,0,0,0.9852,0.0148,1,Stage1_NB
11928,0,0,0.9985,0.0015,1,Stage1_NB
11929,0,0,0.9891,0.0109,1,Stage1_NB
11930,0,0,0.9985,0.0015,1,Stage1_NB
11931,0,0,0.9971,0.0029,1,Stage1_NB
11932,0,0,0.9971,0.0029,1,Stage1_NB
11933,0,0,0.9985,0.0015,1,Stage1_NB
11934,0,0,0.9942,0.0058,1,Stage1_NB
11935,0,0,0.9942,0.0058,1,Stage1_NB
11936,0,0,0.9725,0.0275,1,Stage1_NB
11937,0,0,0.9985,0.0015,1,Stage1_NB
11938,0,0,0.6064,0.3936,1,Stage2_RF
11939,0,0,0.9971,0.0029,1,Stage1_NB
11940,0,0,0.9244,0.0756,1,Stage2_RF
11941,0,0,0.9981,0.0019,1,Stage1_NB
11942,0,0,0.5019,0.4981,1,Stage2_RF
11943,0,0,0.9985,0.0015,1,Stage1_NB
11944,0,0,0.9971,0.0029,1,Stage1_NB
11945,0,0,0.9971,0.0029,1,Stage1_NB
11946,0,0,0.9971,0.0029,1,Stage1_NB
11947,0,0,0.9942,0.0058,1,Stage1_NB
11948,0,0,0.8858,0.1142,1,Stage1_NB
11949,0,0,0.9942,0.0058,1,Stage1_NB
11950,0,0,0.9985,0.0015,1,Stage1_NB
11951,0,0,0.9985,0.0015,1,Stage1_NB
11952,0,0,0.9985,0.0015,1,Stage1_NB
11953,0,0,0.9345,0.0655,1,Stage1_NB
11954,0,0,0.9725,0.0275,1,Stage1_NB
11955,0,0,0.9971,0.0029,1,Stage1_NB
11956,0,0,0.9971,0.0029,1,Stage1_NB
11957,0,0,0.9971,0.0029,1,Stage1_NB
11958,0,0,0.9985,0.0015,1,Stage1_NB
11959,0,0,0.6217,0.3783,1,Stage2_RF
11960,0,0,0.9725,0.0275,1,Stage1_NB
11961,0,0,0.9510,0.0490,1,Stage1_NB
11962,0,0,0.9985,0.0015,1,Stage1_NB
11963,0,0,0.9985,0.0015,1,Stage1_NB
11964,0,0,0.9866,0.0134,1,Stage1_NB
11965,0,1,0.4516,0.5484,0,Stage2_RF
11966,0,0,0.9942,0.0058,1,Stage1_NB
11967,0,0,0.9891,0.0109,1,Stage1_NB
11968,0,0,0.9942,0.0058,1,Stage1_NB
11969,0,0,0.9942,0.0058,1,Stage1_NB
11970,0,0,0.9971,0.0029,1,Stage1_NB
11971,0,0,0.9942,0.0058,1,Stage1_NB
11972,0,0,0.9269,0.0731,1,Stage1_NB
11973,0,0,0.9852,0.0148,1,Stage1_NB
11974,0,0,0.8853,0.1147,1,Stage1_NB
11975,0,0,0.7506,0.2494,1,Stage2_RF
11976,0,0,0.9245,0.0755,1,Stage1_NB
11977,0,0,0.9942,0.0058,1,Stage1_NB
11978,0,0,0.9985,0.0015,1,Stage1_NB
11979,0,0,0.9942,0.0058,1,Stage1_NB
11980,0,1,0.3266,0.6734,0,Stage2_RF
11981,0,0,0.9985,0.0015,1,Stage1_NB
11982,0,0,0.9985,0.0015,1,Stage1_NB
11983,0,0,0.8635,0.1365,1,Stage1_NB
11984,0,0,0.8707,0.1293,1,Stage1_NB
11985,0,0,0.9942,0.0058,1,Stage1_NB
11986,0,0,0.9919,0.0081,1,Stage1_NB
11987,0,0,0.6722,0.3278,1,Stage1_NB
11988,0,0,0.9971,0.0029,1,Stage1_NB
11989,0,0,0.9891,0.0109,1,Stage1_NB
11990,0,0,0.6983,0.3017,1,Stage2_RF
11991,0,1,0.3813,0.6187,0,Stage2_RF
11992,0,0,0.9981,0.0019,1,Stage1_NB
11993,0,0,0.9725,0.0275,1,Stage1_NB
11994,0,0,0.9891,0.0109,1,Stage1_NB
11995,0,1,0.3136,0.6864,0,Stage2_RF
11996,0,0,0.9942,0.0058,1,Stage1_NB
11997,0,0,0.9985,0.0015,1,Stage1_NB
11998,0,0,0.9834,0.0166,1,Stage1_NB
11999,0,0,0.8741,0.1259,1,Stage1_NB
12000,0,0,0.9971,0.0029,1,Stage1_NB
12001,0,1,0.3779,0.6221,0,Stage2_RF
12002,0,0,0.9725,0.0275,1,Stage1_NB
12003,0,0,0.9942,0.0058,1,Stage1_NB
12004,0,0,0.9985,0.0015,1,Stage1_NB
12005,0,0,0.9942,0.0058,1,Stage1_NB
12006,0,0,0.9971,0.0029,1,Stage1_NB
12007,0,0,0.9971,0.0029,1,Stage1_NB
12008,0,0,0.9344,0.0656,1,Stage1_NB
12009,0,0,0.5200,0.4800,1,Stage2_RF
12010,0,0,0.9985,0.0015,1,Stage1_NB
12011,0,0,0.9985,0.0015,1,Stage1_NB
12012,0,0,0.9985,0.0015,1,Stage1_NB
12013,0,0,0.9725,0.0275,1,Stage1_NB
12014,0,0,0.9985,0.0015,1,Stage1_NB
12015,0,0,0.9453,0.0547,1,Stage1_NB
12016,0,0,0.9345,0.0655,1,Stage1_NB
12017,0,0,0.6722,0.3278,1,Stage1_NB
12018,0,0,0.9942,0.0058,1,Stage1_NB
12019,0,0,0.9971,0.0029,1,Stage1_NB
12020,0,0,0.9985,0.0015,1,Stage1_NB
12021,0,0,0.9942,0.0058,1,Stage1_NB
12022,0,0,0.9942,0.0058,1,Stage1_NB
12023,0,0,0.9985,0.0015,1,Stage1_NB
12024,0,0,0.9971,0.0029,1,Stage1_NB
12025,0,0,0.7306,0.2694,1,Stage1_NB
12026,0,0,0.9971,0.0029,1,Stage1_NB
12027,0,0,0.9971,0.0029,1,Stage1_NB
12028,0,0,0.9641,0.0359,1,Stage1_NB
12029,0,0,0.9942,0.0058,1,Stage1_NB
12030,0,0,0.5898,0.4102,1,Stage1_NB
12031,0,0,0.9971,0.0029,1,Stage1_NB
12032,0,0,0.9971,0.0029,1,Stage1_NB
12033,0,0,0.9985,0.0015,1,Stage1_NB
12034,0,0,0.9985,0.0015,1,Stage1_NB
12035,0,0,0.9985,0.0015,1,Stage1_NB
12036,0,0,0.9985,0.0015,1,Stage1_NB
12037,0,0,0.7875,0.2125,1,Stage1_NB
12038,0,0,0.9891,0.0109,1,Stage1_NB
12039,0,0,0.9985,0.0015,1,Stage1_NB
12040,0,0,0.9942,0.0058,1,Stage1_NB
12041,0,0,0.9725,0.0275,1,Stage1_NB
12042,0,0,0.9971,0.0029,1,Stage1_NB
12043,0,0,0.9942,0.0058,1,Stage1_NB
12044,0,0,0.9971,0.0029,1,Stage1_NB
12045,0,0,0.9985,0.0015,1,Stage1_NB
12046,0,0,0.5200,0.4800,1,Stage2_RF
12047,0,0,0.9971,0.0029,1,Stage1_NB
12048,0,0,0.5300,0.4700,1,Stage2_RF
12049,0,0,0.9641,0.0359,1,Stage1_NB
12050,0,0,0.9942,0.0058,1,Stage1_NB
12051,0,0,0.9852,0.0148,1,Stage1_NB
12052,0,0,0.7302,0.2698,1,Stage1_NB
12053,0,0,0.9964,0.0036,1,Stage1_NB
12054,0,0,0.9985,0.0015,1,Stage1_NB
12055,0,0,0.9985,0.0015,1,Stage1_NB
12056,0,0,0.9971,0.0029,1,Stage1_NB
12057,0,0,0.9942,0.0058,1,Stage1_NB
12058,0,0,0.9981,0.0019,1,Stage1_NB
12059,0,0,0.9985,0.0015,1,Stage1_NB
12060,0,0,0.9942,0.0058,1,Stage1_NB
12061,0,0,0.9267,0.0733,1,Stage1_NB
12062,0,0,0.5595,0.4405,1,Stage2_RF
12063,0,0,0.9971,0.0029,1,Stage1_NB
12064,0,0,0.9345,0.0655,1,Stage1_NB
12065,0,0,0.9985,0.0015,1,Stage1_NB
12066,0,0,0.9942,0.0058,1,Stage1_NB
12067,0,0,0.9971,0.0029,1,Stage1_NB
12068,0,0,0.9725,0.0275,1,Stage1_NB
12069,0,0,0.9891,0.0109,1,Stage1_NB
12070,0,0,0.9852,0.0148,1,Stage1_NB
12071,0,0,0.9891,0.0109,1,Stage1_NB
12072,0,1,0.4800,0.5200,0,Stage2_RF
12073,0,0,0.5643,0.4357,1,Stage2_RF
12074,0,0,0.7506,0.2494,1,Stage2_RF
12075,0,0,0.9852,0.0148,1,Stage1_NB
12076,0,0,0.9985,0.0015,1,Stage1_NB
12077,0,0,0.9971,0.0029,1,Stage1_NB
12078,0,0,0.9891,0.0109,1,Stage1_NB
12079,0,0,0.9334,0.0666,1,Stage1_NB
12080,0,0,0.9964,0.0036,1,Stage1_NB
12081,0,0,0.9985,0.0015,1,Stage1_NB
12082,0,0,0.9891,0.0109,1,Stage1_NB
12083,0,0,0.9971,0.0029,1,Stage1_NB
12084,0,0,0.5141,0.4859,1,Stage2_RF
12085,0,0,0.9359,0.0641,1,Stage1_NB
12086,0,0,0.9971,0.0029,1,Stage1_NB
12087,0,0,0.9891,0.0109,1,Stage1_NB
12088,0,0,0.7868,0.2132,1,Stage1_NB
12089,0,0,0.9985,0.0015,1,Stage1_NB
12090,0,0,0.9985,0.0015,1,Stage1_NB
12091,0,0,0.9971,0.0029,1,Stage1_NB
12092,0,0,0.7563,0.2437,1,Stage1_NB
12093,0,0,0.9971,0.0029,1,Stage1_NB
12094,0,0,0.9852,0.0148,1,Stage1_NB
12095,0,0,0.9985,0.0015,1,Stage1_NB
12096,0,0,0.9971,0.0029,1,Stage1_NB
12097,0,0,0.9942,0.0058,1,Stage1_NB
12098,0,0,0.9359,0.0641,1,Stage1_NB
12099,0,0,0.9981,0.0019,1,Stage1_NB
12100,0,0,0.8853,0.1147,1,Stage1_NB
12101,0,0,0.9891,0.0109,1,Stage1_NB
12102,0,0,0.9852,0.0148,1,Stage1_NB
12103,0,0,0.9852,0.0148,1,Stage1_NB
12104,0,0,0.9985,0.0015,1,Stage1_NB
